listing_id,city,location_name,latitude,longitude,property_type,price_ksh,bedrooms,bathrooms,area_size_sqm,availability_status,available_from,amenities,date_listed,image_url
HM02118,Mombasa,Mtwapa,-4.067291,39.647627,Apartment,29142,3,2,126,Vacant,2025-09-12,"Gym, CCTV",2025-03-17,https://example.com/images/HM02118.jpg
HM02119,Kisumu,Kong'onyo,-0.096234,34.806903,Maisonette,27423,3,2,133,Vacant,2025-09-12,"Electricity, Parking, Gym",2025-07-29,https://example.com/images/HM02119.jpg
HM02120,Nairobi,Westlands,-1.266918,36.827535,Bungalow,120000,3,2,92,Vacant,2025-09-12,"Furnished, WiFi, Pool",2025-05-30,https://example.com/images/HM02120.jpg
HM02121,Nairobi,Eastleigh,-1.279897,36.830626,Bungalow,49904,2,2,102,Vacant,2025-09-12,"CCTV, Balcony, Security, Water",2025-04-26,https://example.com/images/HM02121.jpg
HM02122,Nairobi,Westlands,-1.262395,36.84555,Maisonette,73948,3,2,133,Vacant,2025-09-12,"WiFi, Water",2025-06-22,https://example.com/images/HM02122.jpg
HM02123,Mombasa,Mvita,-4.0707,39.682451,Apartment,60000,4,3,148,Vacant,2025-09-12,"Electricity, WiFi, Balcony, Security, Furnished",2025-05-24,https://example.com/images/HM02123.jpg
HM02124,Mombasa,Likoni,-4.02495,39.7422,Maisonette,60000,3,2,127,Vacant,2025-09-12,"Balcony, Security, Electricity, CCTV, WiFi, Furnished",2025-07-16,https://example.com/images/HM02124.jpg
HM02125,Kisumu,Kong'onyo,-0.090193,34.786465,Bedsitter,33947,0,1,25,Vacant,2025-09-12,"Furnished, Gym, Balcony",2025-07-06,https://example.com/images/HM02125.jpg
HM02126,Eldoret,Langas,0.490704,35.290022,Townhouse,35000,1,1,65,Vacant,2025-09-12,"Furnished, CCTV, Balcony",2025-04-19,https://example.com/images/HM02126.jpg
HM02127,Nairobi,Ngong Road,-1.236302,36.829866,Studio,39369,1,1,68,Occupied,2026-01-20,"Balcony, Electricity, Gym, Parking",2025-04-11,https://example.com/images/HM02127.jpg
HM02128,Eldoret,Riat,0.533274,35.250539,Maisonette,16318,2,2,102,Vacant,2025-09-12,"Pool, Balcony",2025-06-25,https://example.com/images/HM02128.jpg
HM02129,Eldoret,Kiplombe,0.605785,35.289833,Maisonette,35000,2,2,63,Vacant,2025-09-12,"Water, Balcony, Parking, Gym, Pool, Security",2025-04-13,https://example.com/images/HM02129.jpg
HM02130,Kisumu,Milimani,-0.132515,34.762869,Apartment,45000,2,2,89,Vacant,2025-09-12,"WiFi, Pool, Furnished, Gym",2025-04-07,https://example.com/images/HM02130.jpg
HM02131,Nakuru,Milimani,-0.325312,36.101791,Studio,13166,1,1,57,Vacant,2025-09-12,"Balcony, Parking, CCTV, Electricity",2025-04-17,https://example.com/images/HM02131.jpg
HM02132,Nairobi,Lavington,-1.311171,36.774828,Bedsitter,70568,0,1,33,Vacant,2025-09-12,"Electricity, Balcony, Security, Water, Gym",2025-07-01,https://example.com/images/HM02132.jpg
HM02133,Nairobi,Kileleshwa,-1.304827,36.74221,Studio,82087,1,1,53,Vacant,2025-09-12,"Furnished, Pool, Balcony",2025-05-28,https://example.com/images/HM02133.jpg
HM02134,Nairobi,Ngong Road,-1.312424,36.837048,Townhouse,22864,2,2,72,Vacant,2025-09-12,"Balcony, Electricity",2025-07-02,https://example.com/images/HM02134.jpg
HM02135,Mombasa,Mvita,-4.007825,39.707044,Apartment,40592,2,2,77,Vacant,2025-09-12,"Water, Electricity, Furnished",2025-08-09,https://example.com/images/HM02135.jpg
HM02136,Kisumu,Kondele,-0.052024,34.749794,Studio,15322,1,1,85,Occupied,2026-02-05,"Water, Balcony",2025-08-17,https://example.com/images/HM02136.jpg
HM02137,Nairobi,Parklands,-1.288796,36.873771,Studio,55184,1,1,55,Available_from,2025-10-05,"CCTV, Balcony, WiFi",2025-05-21,https://example.com/images/HM02137.jpg
HM02138,Nairobi,Dagoretti,-1.286589,36.893444,Townhouse,120000,2,2,106,Vacant,2025-09-12,"Furnished, CCTV, Pool, Water, Gym, Security",2025-03-27,https://example.com/images/HM02138.jpg
HM02139,Nairobi,Kilimani,-1.2474,36.818355,Bedsitter,74002,0,1,33,Vacant,2025-09-12,"Security, CCTV, Parking, Balcony",2025-08-26,https://example.com/images/HM02139.jpg
HM02140,Eldoret,Kapsoya,0.5836,35.308371,Studio,8513,1,1,67,Vacant,2025-09-12,"Parking, WiFi, Balcony",2025-05-15,https://example.com/images/HM02140.jpg
HM02141,Nairobi,Westlands,-1.270505,36.880675,Bungalow,21990,2,2,69,Vacant,2025-09-12,"WiFi, Furnished, Parking, Pool, CCTV, Water",2025-06-12,https://example.com/images/HM02141.jpg
HM02142,Kisumu,Obunga,-0.0889,34.774279,Maisonette,45000,3,2,125,Vacant,2025-09-12,"Security, Gym, CCTV, Balcony, Water, Parking",2025-08-07,https://example.com/images/HM02142.jpg
HM02143,Eldoret,Kapsoya,0.520583,35.299658,Townhouse,8916,1,1,58,Available_from,2025-10-14,"Electricity, Pool",2025-07-02,https://example.com/images/HM02143.jpg
HM02144,Nairobi,Eastleigh,-1.272847,36.840999,Bungalow,36077,1,1,80,Vacant,2025-09-12,"Electricity, CCTV, Parking",2025-03-19,https://example.com/images/HM02144.jpg
HM02145,Mombasa,Mvita,-4.054187,39.667417,Townhouse,60000,4,3,111,Vacant,2025-09-12,"Water, Pool, Gym, Furnished, Balcony, Parking",2025-03-26,https://example.com/images/HM02145.jpg
HM02146,Nakuru,Mwariki,-0.277524,36.055826,Townhouse,38806,2,2,82,Occupied,2025-12-25,"Security, Water, Pool, Parking, Electricity, Furnished",2025-03-17,https://example.com/images/HM02146.jpg
HM02147,Nairobi,Riverside,-1.218606,36.82357,Maisonette,52700,2,2,103,Vacant,2025-09-12,"Gym, Balcony, Electricity",2025-08-24,https://example.com/images/HM02147.jpg
HM02148,Nairobi,Westlands,-1.301159,36.854333,Bedsitter,52115,0,1,20,Vacant,2025-09-12,"Parking, Security",2025-04-05,https://example.com/images/HM02148.jpg
HM02149,Nairobi,Westlands,-1.245787,36.847068,Bedsitter,89550,0,1,22,Vacant,2025-09-12,"Electricity, Parking, Pool",2025-05-08,https://example.com/images/HM02149.jpg
HM02150,Nairobi,Riverside,-1.303843,36.770907,Apartment,94849,1,1,59,Vacant,2025-09-12,"WiFi, Water, CCTV",2025-05-05,https://example.com/images/HM02150.jpg
HM02151,Eldoret,Riat,0.586825,35.313175,Bungalow,14146,3,2,110,Vacant,2025-09-12,"Furnished, Balcony, Pool, CCTV, Parking, Electricity",2025-07-03,https://example.com/images/HM02151.jpg
HM02152,Mombasa,Shanzu,-4.039766,39.719957,Bedsitter,8480,0,1,24,Occupied,2025-12-16,"WiFi, CCTV, Furnished, Parking",2025-06-23,https://example.com/images/HM02152.jpg
HM02153,Nairobi,Ngong Road,-1.288332,36.808932,Apartment,63246,3,2,125,Occupied,2026-03-02,"Furnished, Security",2025-08-30,https://example.com/images/HM02153.jpg
HM02154,Nairobi,Ngong Road,-1.284081,36.828618,Bungalow,45983,3,2,75,Vacant,2025-09-12,"Furnished, CCTV, Security, Parking",2025-06-05,https://example.com/images/HM02154.jpg
HM02155,Nakuru,Mwariki,-0.233568,36.078556,Studio,40000,1,1,71,Vacant,2025-09-12,"Furnished, Security, Water",2025-06-08,https://example.com/images/HM02155.jpg
HM02156,Nairobi,Lavington,-1.236442,36.752637,Studio,120000,1,1,65,Vacant,2025-09-12,"Electricity, Gym, Pool, Security, Water, Furnished",2025-06-13,https://example.com/images/HM02156.jpg
HM02157,Eldoret,Kimumu,0.604558,35.343592,Bedsitter,20411,0,1,30,Vacant,2025-09-12,"Electricity, Security, Parking, Balcony",2025-04-12,https://example.com/images/HM02157.jpg
HM02158,Nairobi,Eastleigh,-1.226845,36.868902,Bedsitter,68186,0,1,31,Occupied,2026-02-07,"Pool, CCTV, Water, Electricity, Parking",2025-05-11,https://example.com/images/HM02158.jpg
HM02159,Nairobi,Riverside,-1.286837,36.829885,Maisonette,120000,1,1,67,Occupied,2026-02-25,"Parking, Gym, Furnished, Balcony, WiFi, Electricity",2025-04-02,https://example.com/images/HM02159.jpg
HM02160,Nakuru,Kapkures,-0.247318,36.059187,Studio,40000,1,1,59,Vacant,2025-09-12,"WiFi, Security, Water, Parking",2025-06-07,https://example.com/images/HM02160.jpg
HM02161,Kisumu,Kibuye,-0.089282,34.771007,Bungalow,38593,2,2,65,Vacant,2025-09-12,"Gym, Pool, Electricity",2025-03-20,https://example.com/images/HM02161.jpg
HM02162,Kisumu,Kibuye,-0.097904,34.80801,Bungalow,28042,3,2,130,Vacant,2025-09-12,"Balcony, Parking",2025-08-03,https://example.com/images/HM02162.jpg
HM02163,Mombasa,Shanzu,-4.057902,39.698367,Bungalow,15374,4,3,103,Occupied,2025-11-23,"Furnished, Electricity, Pool",2025-06-21,https://example.com/images/HM02163.jpg
HM02164,Kisumu,Obunga,-0.070083,34.744255,Studio,17275,1,1,74,Vacant,2025-09-12,"Water, Pool",2025-08-25,https://example.com/images/HM02164.jpg
HM02165,Mombasa,Mtwapa,-4.037196,39.719367,Apartment,60000,3,2,92,Vacant,2025-09-12,"Furnished, Electricity",2025-08-09,https://example.com/images/HM02165.jpg
HM02166,Mombasa,Likoni,-4.046875,39.737224,Studio,16530,1,1,51,Vacant,2025-09-12,"Balcony, Parking, Electricity, Furnished",2025-07-27,https://example.com/images/HM02166.jpg
HM02167,Kisumu,Obunga,-0.060626,34.787364,Maisonette,44527,2,2,95,Occupied,2026-02-20,"Pool, Furnished, WiFi, Balcony, CCTV",2025-08-10,https://example.com/images/HM02167.jpg
HM02168,Nairobi,Lavington,-1.313862,36.884593,Studio,18017,1,1,45,Vacant,2025-09-12,"CCTV, WiFi, Pool, Balcony, Water",2025-06-04,https://example.com/images/HM02168.jpg
HM02169,Nairobi,South C,-1.215654,36.78265,Apartment,27352,3,2,100,Vacant,2025-09-12,"Balcony, Water, CCTV",2025-08-26,https://example.com/images/HM02169.jpg
HM02170,Nakuru,Kapkures,-0.301519,36.066258,Bungalow,40000,3,2,81,Vacant,2025-09-12,"WiFi, Electricity",2025-06-11,https://example.com/images/HM02170.jpg
HM02171,Mombasa,Mtwapa,-4.071163,39.707235,Bedsitter,57649,0,1,19,Vacant,2025-09-12,"CCTV, Balcony, Security, WiFi, Water, Electricity",2025-07-23,https://example.com/images/HM02171.jpg
HM02172,Kisumu,Kong'onyo,-0.110312,34.78662,Studio,12087,1,1,75,Vacant,2025-09-12,"WiFi, Parking, Gym",2025-09-09,https://example.com/images/HM02172.jpg
HM02173,Nairobi,Riverside,-1.241741,36.746636,Townhouse,89456,3,2,99,Vacant,2025-09-12,"Security, Parking, Pool",2025-07-19,https://example.com/images/HM02173.jpg
HM02174,Mombasa,Kongowea,-4.055089,39.657239,Maisonette,51003,1,1,65,Vacant,2025-09-12,"Electricity, Balcony, Security",2025-04-18,https://example.com/images/HM02174.jpg
HM02175,Eldoret,Riat,0.571854,35.254754,Maisonette,35000,2,2,68,Available_from,2025-10-28,"Security, Electricity, Water, Pool, Furnished",2025-06-04,https://example.com/images/HM02175.jpg
HM02176,Kisumu,Kibuye,-0.067202,34.759932,Bungalow,33984,1,1,48,Vacant,2025-09-12,"Electricity, WiFi, Gym",2025-07-18,https://example.com/images/HM02176.jpg
HM02177,Nairobi,Ngong Road,-1.224935,36.786056,Apartment,113478,2,2,80,Vacant,2025-09-12,"Parking, Water, CCTV, Gym, Electricity",2025-04-14,https://example.com/images/HM02177.jpg
HM02178,Nairobi,Westlands,-1.296653,36.895644,Bedsitter,113386,0,1,29,Vacant,2025-09-12,"Balcony, Furnished, Water, Parking, WiFi",2025-08-07,https://example.com/images/HM02178.jpg
HM02179,Nairobi,Parklands,-1.308811,36.837927,Bungalow,120000,3,2,75,Occupied,2026-01-03,"Gym, Balcony",2025-04-11,https://example.com/images/HM02179.jpg
HM02180,Eldoret,Kapsoya,0.594316,35.349699,Studio,28133,1,1,85,Vacant,2025-09-12,"WiFi, CCTV, Balcony, Pool, Security",2025-06-14,https://example.com/images/HM02180.jpg
HM02181,Nairobi,Kilimani,-1.207583,36.793066,Bedsitter,100184,0,1,28,Vacant,2025-09-12,"Water, Balcony",2025-05-09,https://example.com/images/HM02181.jpg
HM02182,Kisumu,Kong'onyo,-0.139404,34.774889,Studio,34466,1,1,64,Available_from,2025-09-28,"Water, Gym, Balcony",2025-05-04,https://example.com/images/HM02182.jpg
HM02183,Mombasa,Mtwapa,-4.084446,39.714621,Bungalow,39685,1,1,60,Vacant,2025-09-12,"Water, Balcony, Parking, Furnished, Security",2025-05-02,https://example.com/images/HM02183.jpg
HM02184,Nairobi,Parklands,-1.266705,36.891313,Townhouse,29397,1,1,83,Vacant,2025-09-12,"Parking, Furnished, Security, Gym, CCTV",2025-04-29,https://example.com/images/HM02184.jpg
HM02185,Nairobi,Lavington,-1.249918,36.765493,Bedsitter,79218,0,1,32,Vacant,2025-09-12,"Water, Furnished, Balcony, Pool, Security",2025-04-03,https://example.com/images/HM02185.jpg
HM02186,Mombasa,Kongowea,-4.028272,39.72304,Maisonette,51971,2,2,64,Occupied,2025-11-21,"Balcony, Water, Furnished, Parking, Pool, Gym",2025-03-22,https://example.com/images/HM02186.jpg
HM02187,Nairobi,Kileleshwa,-1.2992,36.801044,Apartment,39510,3,2,84,Vacant,2025-09-12,"Gym, WiFi, Water, Electricity, Parking",2025-06-04,https://example.com/images/HM02187.jpg
HM02188,Nairobi,Dagoretti,-1.281102,36.855007,Studio,120000,1,1,55,Occupied,2025-11-18,"Balcony, Electricity",2025-04-23,https://example.com/images/HM02188.jpg
HM02189,Nairobi,Dagoretti,-1.220329,36.857039,Apartment,120000,4,3,111,Vacant,2025-09-12,"Pool, Parking, WiFi, Water, Electricity, Security",2025-06-17,https://example.com/images/HM02189.jpg
HM02190,Mombasa,Mvita,-4.077638,39.736914,Bungalow,60000,2,2,86,Occupied,2025-10-16,"WiFi, Gym, Water, Security, Balcony",2025-05-20,https://example.com/images/HM02190.jpg
HM02191,Eldoret,Riat,0.511226,35.300714,Bungalow,33125,2,2,90,Vacant,2025-09-12,"WiFi, Parking, Gym, Pool, Security, CCTV",2025-05-24,https://example.com/images/HM02191.jpg
HM02192,Nairobi,Riverside,-1.263828,36.861824,Apartment,36912,4,3,155,Vacant,2025-09-12,"Water, Pool, WiFi, Furnished, Electricity",2025-07-27,https://example.com/images/HM02192.jpg
HM02193,Nairobi,Parklands,-1.30364,36.86543,Maisonette,120000,3,2,79,Occupied,2026-01-16,"Furnished, Gym, Parking, Pool",2025-06-11,https://example.com/images/HM02193.jpg
HM02194,Nairobi,Riverside,-1.311056,36.817711,Bungalow,63075,1,1,70,Vacant,2025-09-12,"Electricity, Furnished",2025-09-08,https://example.com/images/HM02194.jpg
HM02195,Nakuru,Kivumbini,-0.2922,36.119962,Studio,39278,1,1,85,Vacant,2025-09-12,"CCTV, Pool, Electricity, Parking, Furnished",2025-05-22,https://example.com/images/HM02195.jpg
HM02196,Nairobi,Eastleigh,-1.291413,36.793424,Townhouse,120000,2,2,110,Vacant,2025-09-12,"CCTV, Furnished, WiFi, Gym, Parking, Balcony",2025-07-06,https://example.com/images/HM02196.jpg
HM02197,Nairobi,Westlands,-1.263446,36.847664,Townhouse,92427,3,2,132,Vacant,2025-09-12,"Parking, Gym, Pool",2025-08-29,https://example.com/images/HM02197.jpg
HM02198,Nairobi,Kilimani,-1.263445,36.778489,Bedsitter,38739,0,1,31,Available_from,2025-10-22,"Gym, Balcony, CCTV, Security",2025-04-23,https://example.com/images/HM02198.jpg
HM02199,Mombasa,Mvita,-4.052894,39.713666,Bedsitter,58671,0,1,20,Vacant,2025-09-12,"Parking, CCTV, Gym, Pool, Balcony, Electricity",2025-08-05,https://example.com/images/HM02199.jpg
HM02200,Kisumu,Milimani,-0.074614,34.740827,Apartment,36957,1,1,81,Vacant,2025-09-12,"CCTV, Water, Parking",2025-04-05,https://example.com/images/HM02200.jpg
HM02201,Nairobi,Kileleshwa,-1.245588,36.880568,Bedsitter,109969,0,1,33,Vacant,2025-09-12,"Security, Electricity, Balcony, Water, WiFi",2025-07-09,https://example.com/images/HM02201.jpg
HM02202,Kisumu,Kibuye,-0.065173,34.75169,Maisonette,41918,2,2,99,Occupied,2025-12-17,"Parking, WiFi, Furnished",2025-06-27,https://example.com/images/HM02202.jpg
HM02203,Nairobi,Eastleigh,-1.226573,36.765902,Bedsitter,19131,0,1,29,Vacant,2025-09-12,"Electricity, Gym, CCTV",2025-07-07,https://example.com/images/HM02203.jpg
HM02204,Nakuru,Kivumbini,-0.255844,36.104001,Townhouse,24722,2,2,67,Occupied,2026-01-16,"Pool, Security",2025-06-11,https://example.com/images/HM02204.jpg
HM02205,Nairobi,Westlands,-1.223,36.807827,Studio,95218,1,1,68,Vacant,2025-09-12,"Balcony, Pool, Furnished, Water, CCTV, WiFi",2025-08-19,https://example.com/images/HM02205.jpg
HM02206,Nairobi,Kilimani,-1.294627,36.869313,Bedsitter,67848,0,1,23,Vacant,2025-09-12,"Security, Gym",2025-05-20,https://example.com/images/HM02206.jpg
HM02207,Nairobi,Kilimani,-1.252208,36.828185,Bungalow,53372,2,2,108,Vacant,2025-09-12,"Gym, Furnished, Pool",2025-04-14,https://example.com/images/HM02207.jpg
HM02208,Nairobi,Kilimani,-1.210675,36.818073,Townhouse,120000,3,2,91,Vacant,2025-09-12,"Pool, CCTV, Security, WiFi, Furnished",2025-04-27,https://example.com/images/HM02208.jpg
HM02209,Nairobi,Eastleigh,-1.22079,36.800048,Studio,96255,1,1,48,Occupied,2026-02-05,"WiFi, Pool, Parking",2025-03-26,https://example.com/images/HM02209.jpg
HM02210,Nakuru,Rhoda,-0.264336,36.079301,Maisonette,40000,2,2,91,Vacant,2025-09-12,"Parking, Security, Pool",2025-05-30,https://example.com/images/HM02210.jpg
HM02211,Mombasa,Kongowea,-4.015963,39.696875,Bungalow,55965,4,3,103,Occupied,2025-11-17,"WiFi, Gym",2025-09-06,https://example.com/images/HM02211.jpg
HM02212,Nairobi,Dagoretti,-1.286395,36.781858,Apartment,96655,2,2,89,Available_from,2025-10-15,"WiFi, Gym, Water, Parking, Pool, Electricity",2025-04-05,https://example.com/images/HM02212.jpg
HM02213,Nairobi,Riverside,-1.279686,36.738061,Bedsitter,51134,0,1,22,Vacant,2025-09-12,"Balcony, Gym, CCTV",2025-08-21,https://example.com/images/HM02213.jpg
HM02214,Eldoret,Kiplombe,0.567886,35.30005,Studio,24046,1,1,75,Vacant,2025-09-12,"Security, Pool, WiFi, Electricity",2025-05-30,https://example.com/images/HM02214.jpg
HM02215,Eldoret,Kapsoya,0.523316,35.26271,Studio,35000,1,1,53,Occupied,2026-03-09,"Balcony, Parking, Security",2025-08-17,https://example.com/images/HM02215.jpg
HM02216,Nairobi,Riverside,-1.280055,36.898478,Townhouse,52405,2,2,75,Vacant,2025-09-12,"Furnished, Water",2025-05-26,https://example.com/images/HM02216.jpg
HM02217,Nakuru,Mwariki,-0.301366,36.070622,Studio,16999,1,1,67,Vacant,2025-09-12,"Security, Balcony",2025-08-04,https://example.com/images/HM02217.jpg
HM02218,Nakuru,Rhoda,-0.259475,36.099086,Maisonette,12669,3,2,135,Occupied,2025-10-19,"Security, WiFi, Parking, Balcony, Water",2025-05-14,https://example.com/images/HM02218.jpg
HM02219,Nairobi,Kilimani,-1.304242,36.752191,Townhouse,61844,4,3,96,Vacant,2025-09-12,"Water, Gym, Furnished, WiFi, Electricity",2025-08-25,https://example.com/images/HM02219.jpg
HM02220,Mombasa,Mvita,-4.063157,39.735943,Bedsitter,29755,0,1,20,Occupied,2025-11-07,"Furnished, Electricity, Parking",2025-07-19,https://example.com/images/HM02220.jpg
HM02221,Mombasa,Kongowea,-4.039816,39.69371,Apartment,45451,4,3,130,Vacant,2025-09-12,"Security, Pool, CCTV, WiFi",2025-06-26,https://example.com/images/HM02221.jpg
HM02222,Nairobi,Eastleigh,-1.268039,36.850471,Bedsitter,23390,0,1,18,Vacant,2025-09-12,"Pool, Water, Security, Furnished, Parking, Balcony",2025-09-01,https://example.com/images/HM02222.jpg
HM02223,Mombasa,Mtwapa,-4.05569,39.70424,Bedsitter,51377,0,1,26,Vacant,2025-09-12,"Pool, WiFi, Water, CCTV, Balcony, Furnished",2025-09-09,https://example.com/images/HM02223.jpg
HM02224,Nakuru,Kapkures,-0.285099,36.05252,Maisonette,10897,1,1,59,Occupied,2025-11-23,"Pool, CCTV, Gym, Parking, Security, Furnished",2025-05-08,https://example.com/images/HM02224.jpg
HM02225,Kisumu,Milimani,-0.121281,34.770281,Bungalow,45000,2,2,68,Occupied,2026-02-12,"Balcony, Water, CCTV, WiFi, Security, Pool",2025-05-02,https://example.com/images/HM02225.jpg
HM02226,Nairobi,Dagoretti,-1.264468,36.794382,Apartment,42982,3,2,107,Available_from,2025-10-15,"Pool, Electricity, WiFi, CCTV, Parking",2025-03-17,https://example.com/images/HM02226.jpg
HM02227,Nairobi,Dagoretti,-1.292693,36.767717,Townhouse,120000,2,2,108,Occupied,2026-01-14,"Electricity, Security, Balcony, Furnished, Gym",2025-08-29,https://example.com/images/HM02227.jpg
HM02228,Nairobi,Riverside,-1.260035,36.851352,Apartment,56340,1,1,66,Vacant,2025-09-12,"Gym, Electricity, Parking, Furnished, Pool, Balcony",2025-08-25,https://example.com/images/HM02228.jpg
HM02229,Kisumu,Kondele,-0.124681,34.764107,Bungalow,13551,4,3,110,Occupied,2025-10-22,"Security, CCTV, Pool",2025-05-29,https://example.com/images/HM02229.jpg
HM02230,Eldoret,Kiplombe,0.562436,35.336872,Townhouse,28862,2,2,88,Occupied,2026-02-06,"WiFi, Furnished",2025-04-11,https://example.com/images/HM02230.jpg
HM02231,Nairobi,Dagoretti,-1.255508,36.892238,Bedsitter,97815,0,1,31,Vacant,2025-09-12,"Balcony, Gym, Electricity, WiFi",2025-06-24,https://example.com/images/HM02231.jpg
HM02232,Nakuru,Kapkures,-0.291989,36.050711,Bedsitter,23991,0,1,26,Occupied,2026-01-30,"Electricity, CCTV, Water, Security, Furnished",2025-08-22,https://example.com/images/HM02232.jpg
HM02233,Nakuru,Rhoda,-0.301658,36.09216,Bedsitter,24643,0,1,32,Vacant,2025-09-12,"Water, Electricity, WiFi, CCTV, Gym",2025-08-14,https://example.com/images/HM02233.jpg
HM02234,Kisumu,Kibuye,-0.0537,34.769522,Apartment,11259,2,2,95,Vacant,2025-09-12,"Parking, Furnished, Water",2025-03-28,https://example.com/images/HM02234.jpg
HM02235,Nairobi,Lavington,-1.25089,36.734919,Apartment,120000,2,2,91,Vacant,2025-09-12,"Water, Pool, Electricity, Furnished, CCTV",2025-07-02,https://example.com/images/HM02235.jpg
HM02236,Mombasa,Nyali,-4.061158,39.737638,Apartment,48767,1,1,52,Vacant,2025-09-12,"Electricity, Gym, WiFi",2025-05-05,https://example.com/images/HM02236.jpg
HM02237,Nairobi,Riverside,-1.317459,36.838101,Bungalow,87028,2,2,89,Vacant,2025-09-12,"Balcony, Security, CCTV, Pool",2025-08-21,https://example.com/images/HM02237.jpg
HM02238,Nairobi,Parklands,-1.239866,36.780289,Bungalow,64653,2,2,96,Vacant,2025-09-12,"Parking, Security, Pool, Gym",2025-05-16,https://example.com/images/HM02238.jpg
HM02239,Kisumu,Kong'onyo,-0.12794,34.789705,Apartment,24210,2,2,83,Occupied,2025-12-24,"Pool, Electricity",2025-08-22,https://example.com/images/HM02239.jpg
HM02240,Nairobi,Kileleshwa,-1.237239,36.752267,Townhouse,42081,3,2,134,Vacant,2025-09-12,"Pool, CCTV, Water, Balcony, Parking",2025-06-24,https://example.com/images/HM02240.jpg
HM02241,Kisumu,Milimani,-0.06137,34.782718,Townhouse,21620,1,1,68,Vacant,2025-09-12,"Security, Water, Parking, Balcony",2025-05-07,https://example.com/images/HM02241.jpg
HM02242,Nairobi,Kileleshwa,-1.26317,36.795572,Studio,120000,1,1,74,Vacant,2025-09-12,"Pool, Water, WiFi, Parking, Furnished, CCTV",2025-09-06,https://example.com/images/HM02242.jpg
HM02243,Nakuru,Rhoda,-0.25765,36.056409,Maisonette,22944,3,2,93,Vacant,2025-09-12,"CCTV, Electricity, Balcony",2025-05-14,https://example.com/images/HM02243.jpg
HM02244,Nairobi,Kilimani,-1.250895,36.745343,Townhouse,82649,1,1,47,Vacant,2025-09-12,"Security, Gym, CCTV",2025-08-12,https://example.com/images/HM02244.jpg
HM02245,Mombasa,Likoni,-4.087578,39.741758,Bungalow,26789,2,2,68,Occupied,2025-12-11,"Security, WiFi, Balcony",2025-03-18,https://example.com/images/HM02245.jpg
HM02246,Nairobi,Parklands,-1.309565,36.894311,Apartment,59246,2,2,106,Available_from,2025-10-01,"Security, Gym, Furnished, Pool, Balcony, WiFi",2025-09-07,https://example.com/images/HM02246.jpg
HM02247,Mombasa,Likoni,-4.074169,39.690785,Studio,33583,1,1,56,Vacant,2025-09-12,"Water, Furnished, Pool, Gym",2025-03-22,https://example.com/images/HM02247.jpg
HM02248,Nakuru,Mwariki,-0.321369,36.098706,Maisonette,40000,2,2,62,Vacant,2025-09-12,"WiFi, Pool, Parking, Furnished, CCTV, Security",2025-08-17,https://example.com/images/HM02248.jpg
HM02249,Nairobi,Dagoretti,-1.242633,36.850939,Studio,62201,1,1,71,Vacant,2025-09-12,"Water, Electricity, Furnished, Balcony",2025-08-09,https://example.com/images/HM02249.jpg
HM02250,Nairobi,Parklands,-1.215737,36.736137,Maisonette,42818,1,1,65,Vacant,2025-09-12,"Electricity, Furnished, Gym, Pool, Balcony, CCTV",2025-08-23,https://example.com/images/HM02250.jpg
HM02251,Nairobi,Kilimani,-1.200996,36.895546,Townhouse,120000,3,2,133,Vacant,2025-09-12,"Electricity, Pool",2025-08-07,https://example.com/images/HM02251.jpg
HM02252,Nairobi,Westlands,-1.213457,36.864841,Bungalow,61700,2,2,61,Vacant,2025-09-12,"Water, Parking, Electricity",2025-05-24,https://example.com/images/HM02252.jpg
HM02253,Eldoret,Riat,0.561092,35.297284,Bungalow,35000,1,1,75,Occupied,2026-01-08,"Gym, CCTV",2025-06-12,https://example.com/images/HM02253.jpg
HM02254,Kisumu,Kondele,-0.10777,34.800176,Bungalow,12221,1,1,69,Occupied,2025-12-04,"Balcony, Parking",2025-05-05,https://example.com/images/HM02254.jpg
HM02255,Kisumu,Obunga,-0.074472,34.746498,Townhouse,45000,3,2,95,Occupied,2026-02-01,"Electricity, Balcony",2025-05-07,https://example.com/images/HM02255.jpg
HM02256,Nairobi,Ngong Road,-1.215642,36.733861,Bedsitter,77349,0,1,26,Vacant,2025-09-12,"Balcony, CCTV, Electricity, Pool, Security, Furnished",2025-05-18,https://example.com/images/HM02256.jpg
HM02257,Nairobi,Riverside,-1.312888,36.813836,Townhouse,97868,3,2,75,Occupied,2026-03-09,"Furnished, WiFi, Parking, Pool, Electricity",2025-05-05,https://example.com/images/HM02257.jpg
HM02258,Nairobi,Lavington,-1.284211,36.873545,Bungalow,90090,2,2,91,Vacant,2025-09-12,"Pool, CCTV, Electricity, WiFi, Security, Furnished",2025-05-17,https://example.com/images/HM02258.jpg
HM02259,Nairobi,Parklands,-1.232135,36.872924,Bungalow,79427,1,1,65,Available_from,2025-11-07,"Security, Pool, CCTV",2025-05-25,https://example.com/images/HM02259.jpg
HM02260,Nairobi,Westlands,-1.294611,36.86078,Studio,120000,1,1,46,Available_from,2025-10-04,"Water, Electricity, Balcony, Pool, WiFi, Security",2025-05-07,https://example.com/images/HM02260.jpg
HM02261,Mombasa,Kizingo,-4.072409,39.736584,Townhouse,60000,1,1,79,Vacant,2025-09-12,"Electricity, Balcony, WiFi, CCTV",2025-06-17,https://example.com/images/HM02261.jpg
